Observed,Predicted,Linked,Residual,Pearsons
0.929412,1.715261,0.820083,0.109329,0.284623
0.800000,1.407619,0.755275,0.044725,0.104031
0.878261,2.009238,0.865909,0.012352,0.036249
0.844961,1.497389,0.776287,0.068674,0.164793
0.842520,1.407674,0.755288,0.087232,0.202904
0.802198,1.407696,0.755294,0.046904,0.109102
0.935484,1.705784,0.818370,0.117114,0.303767
0.923664,1.811102,0.836526,0.087138,0.235637
0.953488,1.628657,0.803807,0.149681,0.376920
0.989637,2.121702,0.880173,0.109464,0.337063
0.976471,1.698989,0.817132,0.159339,0.412200
0.975904,1.970866,0.860664,0.115240,0.332778
0.898990,1.827662,0.839211,0.059779,0.162737
0.775148,1.793316,0.833593,-0.058445,-0.156921
0.577778,1.413345,0.756672,-0.178894,-0.416913
0.972222,2.137579,0.882060,0.090162,0.279540
0.907895,1.953967,0.858289,0.049606,0.142237
0.807229,1.734044,0.823431,-0.016202,-0.042491
0.937888,2.419049,0.910994,0.026894,0.094448
0.924731,2.070093,0.873826,0.050905,0.153307
0.957143,2.151611,0.883703,0.073440,0.229084
0.939394,2.627214,0.927720,0.011674,0.045080
0.982301,2.607670,0.926294,0.056007,0.214347
1.000000,2.863541,0.942934,0.057066,0.246008
0.850932,1.516473,0.780515,0.070417,0.170131
0.943925,1.335486,0.736970,0.206955,0.470055
0.939850,1.283534,0.722943,0.216907,0.484659
0.897436,1.372390,0.746500,0.150936,0.346968
0.926471,1.877795,0.847073,0.079398,0.220601
0.924812,2.365855,0.906131,0.018681,0.064054
0.961538,1.599849,0.798073,0.163465,0.407199
0.914530,1.527027,0.782820,0.131710,0.319432
0.847619,1.070794,0.657264,0.190355,0.401065
0.963303,1.523656,0.782086,0.181217,0.438964
0.858407,1.480655,0.772511,0.085896,0.204898
0.781609,1.327746,0.734926,0.046683,0.105768
0.870588,1.542673,0.786191,0.084397,0.205849
0.771429,1.297492,0.726784,0.044645,0.100189
0.925234,1.150955,0.683666,0.241568,0.519452
0.887324,1.480663,0.772513,0.114811,0.273875
0.904110,2.382620,0.907692,-0.003582,-0.012373
0.762376,1.410326,0.755936,0.006440,0.014993
0.868421,1.721248,0.821157,0.047264,0.123333
0.870130,1.649876,0.807926,0.062204,0.157905
0.980392,1.571824,0.792334,0.188058,0.463612
0.763780,1.360341,0.743427,0.020353,0.046603
0.919355,1.344361,0.739294,0.180061,0.410144
0.845070,1.389247,0.750737,0.094333,0.218067
0.901408,1.389504,0.750801,0.150607,0.348184
0.956204,1.718673,0.820696,0.135508,0.353247
0.941176,1.478061,0.771921,0.169255,0.403379
0.938272,2.242784,0.893837,0.044435,0.144247
0.974684,1.725851,0.821978,0.152706,0.399198
0.809524,1.572222,0.792416,0.017108,0.042181
1.000000,2.890446,0.944449,0.055551,0.242526
0.744681,2.036827,0.869558,-0.124877,-0.370787
0.816901,1.363889,0.744336,0.072565,0.166345
0.918699,1.441585,0.763447,0.155252,0.365328
0.893939,1.425880,0.759703,0.134236,0.314176
0.852349,1.423171,0.759051,0.093298,0.218159
0.928571,1.409697,0.755783,0.172788,0.402187
0.960784,1.426473,0.759846,0.200938,0.470387
0.980952,1.634004,0.804853,0.176099,0.444342
0.870968,1.636237,0.805289,0.065679,0.165866
0.870968,1.610191,0.800151,0.070817,0.177094
0.888000,1.667825,0.811343,0.076657,0.195935
0.889571,1.648384,0.807639,0.081932,0.207866
0.925926,1.790453,0.833115,0.092811,0.248907
0.866667,1.581539,0.794342,0.072325,0.178942
0.871429,1.785905,0.832355,0.039074,0.104602
0.709677,1.420333,0.758366,-0.048689,-0.113741
0.756098,1.515667,0.780338,-0.024240,-0.058549
0.954887,1.504329,0.777834,0.177053,0.425914
0.926471,1.688363,0.815178,0.111293,0.286724
0.742574,2.024769,0.867976,-0.125402,-0.370444
0.784431,1.614688,0.801047,-0.016616,-0.041623
0.892308,1.995303,0.864028,0.028280,0.082508
0.748031,1.615190,0.801147,-0.053116,-0.133077
0.927273,1.605456,0.799202,0.128071,0.319700
0.832061,1.709314,0.819010,0.013051,0.033898
0.983871,1.812012,0.836675,0.147196,0.398191
1.000000,1.802411,0.835099,0.164901,0.444368
0.961538,1.716906,0.820379,0.141159,0.367725
0.984962,1.635519,0.805149,0.179813,0.453975
0.965116,2.063739,0.873022,0.092094,0.276602
0.873874,1.706527,0.818505,0.055369,0.143656
0.909910,1.701631,0.817614,0.092296,0.239008
0.870370,1.724448,0.821729,0.048641,0.127087
0.980583,1.977615,0.861601,0.118982,0.344557
0.981132,1.707240,0.818634,0.162498,0.421720
0.915493,1.668707,0.811509,0.103984,0.265872
0.859375,1.740659,0.824595,0.034780,0.091450
0.688312,1.751346,0.826460,-0.138148,-0.364782
0.962264,1.787597,0.832638,0.129626,0.347244
0.973154,2.017301,0.866986,0.106168,0.312636
0.821782,1.771285,0.829886,-0.008104,-0.021568
0.854839,1.588965,0.795863,0.058976,0.146317
0.870968,2.380417,0.907488,-0.036520,-0.126041
0.940299,1.581920,0.794420,0.145879,0.360975
0.981481,1.982362,0.862257,0.119224,0.345949
0.952756,1.752622,0.826681,0.126075,0.333071
0.963303,1.789933,0.833029,0.130274,0.349308
0.885714,2.577889,0.924066,-0.038352,-0.144783
0.756098,2.333042,0.903000,-0.146902,-0.496360
0.736527,1.428368,0.760300,-0.023773,-0.055688
0.899281,1.531417,0.783771,0.115510,0.280587
0.765306,1.562532,0.790395,-0.025089,-0.061640
0.853659,1.723110,0.821490,0.032169,0.084005
0.800000,1.703714,0.817994,-0.017994,-0.046634
0.973684,1.972150,0.860843,0.112841,0.326027
0.981982,1.939341,0.856201,0.125781,0.358466
0.699115,1.561973,0.790278,-0.091163,-0.223927
0.983051,1.858649,0.844117,0.138934,0.383008
0.650485,1.749625,0.826161,-0.175676,-0.463560
0.967480,2.228091,0.892266,0.075214,0.242591
0.982143,1.898046,0.850139,0.132004,0.369826
0.834711,2.219807,0.891370,-0.056659,-0.182081
0.791045,1.724755,0.821783,-0.030738,-0.080321
0.947917,1.869648,0.845822,0.102095,0.282718
0.760563,1.402097,0.753920,0.006643,0.015424
0.862595,1.720474,0.821019,0.041576,0.108459
0.982609,2.941418,0.947209,0.035400,0.158307
0.945455,2.443219,0.913119,0.032336,0.114804
0.950311,1.930380,0.854907,0.095404,0.270885
0.932203,1.927948,0.854554,0.077649,0.220250
0.648649,1.525104,0.782401,-0.133752,-0.324160
0.757009,1.406642,0.755035,0.001974,0.004589
0.705882,1.282351,0.722616,-0.016734,-0.037376
0.663366,1.548267,0.787384,-0.124018,-0.303105
0.980392,2.292625,0.898999,0.081393,0.270112
0.823009,1.732651,0.823185,-0.000176,-0.000461
0.722222,1.318028,0.732337,-0.010115,-0.022847
0.909774,2.046029,0.870753,0.039021,0.116317
0.980198,2.046504,0.870814,0.109384,0.326124
0.709402,1.159192,0.686261,0.023141,0.049873
0.972028,1.864425,0.845015,0.127013,0.350972
0.847619,1.390851,0.751136,0.096483,0.223156
0.925234,1.753157,0.826774,0.098460,0.260172
0.924051,1.719794,0.820897,0.103154,0.269023
0.583333,1.520088,0.781307,-0.197974,-0.478940
0.707865,1.479386,0.772222,-0.064357,-0.153452
0.982456,1.629931,0.804057,0.178399,0.449453
0.950413,1.712095,0.819513,0.130900,0.340361
0.847619,1.678813,0.813405,0.034214,0.087822
0.980952,1.686291,0.814795,0.166157,0.427729
0.981308,1.520757,0.781454,0.199854,0.483604
0.642276,1.510578,0.779218,-0.136942,-0.330160
0.834711,1.385641,0.749836,0.084875,0.195967
0.980583,1.653829,0.808684,0.171899,0.437027
0.770992,1.356194,0.742361,0.028631,0.065468
0.834862,1.502051,0.777327,0.057535,0.138292
0.879195,1.445596,0.764394,0.114801,0.270516
0.710843,1.541710,0.785985,-0.075142,-0.183213
0.815603,1.478648,0.772054,0.043549,0.103809
0.860870,1.614873,0.801084,0.059786,0.149770
0.436364,1.264966,0.717751,-0.281387,-0.625174
0.866667,1.471957,0.770524,0.096143,0.228642
0.727273,1.193470,0.696833,0.030440,0.066229
0.733333,1.792761,0.833500,-0.100167,-0.268884
0.744966,1.254951,0.714910,0.030056,0.066575
0.741497,1.193575,0.696864,0.044633,0.097109
0.729730,1.193570,0.696863,0.032867,0.071510
0.840708,1.464208,0.768739,0.071969,0.170689
0.814570,1.538586,0.785316,0.029254,0.071247
0.962264,1.353911,0.741772,0.220492,0.503798
0.981221,1.897876,0.850113,0.131108,0.367289
0.904762,1.425973,0.759725,0.145037,0.339465
0.922330,1.750687,0.826345,0.095985,0.253383
0.848739,1.618578,0.801820,0.046919,0.117702
0.619048,1.567551,0.791445,-0.172397,-0.424334
0.672727,1.187337,0.694967,-0.022240,-0.048305
0.949153,1.919813,0.853366,0.095787,0.270784
0.813953,1.714641,0.819972,-0.006019,-0.015665
0.766990,1.549102,0.787561,-0.020571,-0.050293
0.867403,2.129734,0.881131,-0.013728,-0.042419
0.902913,1.830233,0.839624,0.063289,0.172471
0.950000,1.928534,0.854639,0.095361,0.270555
0.912351,2.336232,0.903309,0.009042,0.030596
0.924812,2.320564,0.901782,0.023030,0.077384
0.940299,2.577700,0.924052,0.016247,0.061331
0.479452,0.953480,0.614603,-0.135151,-0.277694
0.709302,1.039525,0.646378,0.062924,0.131615
0.743590,0.935731,0.607701,0.135889,0.278311
0.897143,2.536815,0.920882,-0.023739,-0.087947
0.930233,3.080583,0.954068,-0.023835,-0.113856
0.860140,1.239518,0.710476,0.149664,0.329989
0.743590,1.201442,0.699240,0.044350,0.096710
0.625000,1.329453,0.735378,-0.110378,-0.250216
0.743243,1.214407,0.703114,0.040129,0.087832
0.789474,1.187691,0.695075,0.094399,0.205047
0.605634,1.158034,0.685897,-0.080263,-0.172921
0.693780,1.253991,0.714636,-0.020856,-0.046184
0.620112,1.129123,0.676683,-0.056571,-0.120945
0.698630,1.270860,0.719410,-0.020780,-0.046251
0.745856,1.033271,0.644159,0.101697,0.212414
0.913514,2.996442,0.950035,-0.036521,-0.167629
0.857143,2.071471,0.874000,-0.016857,-0.050796
0.654450,1.459850,0.767729,-0.113279,-0.268255
0.575130,1.468498,0.769729,-0.194599,-0.462223
0.858156,1.258313,0.715867,0.142289,0.315496
0.746988,1.182456,0.693475,0.053513,0.116067
0.680982,1.022869,0.640438,0.040544,0.084489
0.624309,0.995964,0.630633,-0.006324,-0.013103
0.668508,0.996565,0.630855,0.037653,0.078026
0.840909,1.484956,0.773488,0.067421,0.161074
0.673759,1.158597,0.686074,-0.012315,-0.026536
0.920398,2.891823,0.944525,-0.024127,-0.105402
0.908629,1.494216,0.775575,0.133054,0.318918
0.625000,1.074689,0.658596,-0.033596,-0.070851
0.971631,3.536153,0.970875,0.000756,0.004497
0.806854,2.687679,0.931961,-0.125107,-0.496828
0.679558,1.071166,0.657391,0.022167,0.046708
0.765432,1.114753,0.672004,0.093428,0.199002
0.695906,1.112465,0.671252,0.024654,0.052482
0.680851,1.117389,0.672867,0.007984,0.017017
0.731844,1.103670,0.668348,0.063496,0.134866
0.787234,1.116928,0.672716,0.114518,0.244059
0.833333,1.207249,0.700981,0.132352,0.289086
0.632813,1.211579,0.702273,-0.069460,-0.151906
0.754601,1.179128,0.692453,0.062148,0.134672
0.695122,1.407808,0.755321,-0.060199,-0.140031
0.633663,1.220809,0.705009,-0.071346,-0.156446
0.782313,2.408478,0.910048,-0.127735,-0.446449
0.786164,1.168024,0.689019,0.097145,0.209864
0.709497,2.121674,0.880169,-0.170672,-0.525527
0.779141,1.339887,0.738125,0.041016,0.093292
0.703704,1.280166,0.722009,-0.018305,-0.040858
0.662791,1.186788,0.694800,-0.032009,-0.069510
0.782857,1.442255,0.763606,0.019251,0.045311
0.957143,2.495514,0.917546,0.039597,0.143960
0.611650,1.283010,0.722798,-0.111148,-0.248311
0.822485,1.749487,0.826137,-0.003652,-0.009636
0.674699,1.299087,0.727219,-0.052520,-0.117920
0.744966,1.289832,0.724683,0.020283,0.045409
0.729412,1.407119,0.755152,-0.025740,-0.059862
0.877301,2.390853,0.908448,-0.031147,-0.108004
0.830986,1.410708,0.756029,0.074957,0.174531
0.733333,1.414989,0.757072,-0.023739,-0.055354
0.813953,2.165343,0.885289,-0.071336,-0.223855
0.753555,1.786623,0.832475,-0.078920,-0.211330
0.746667,1.400169,0.753445,-0.006778,-0.015725
0.760000,1.398665,0.753074,0.006926,0.016062
0.646259,1.242321,0.711287,-0.065028,-0.143497
0.802817,1.695837,0.816554,-0.013737,-0.035494
0.834483,1.406829,0.755081,0.079402,0.184638
0.690608,1.368483,0.745507,-0.054899,-0.126038
0.796407,1.900920,0.850569,-0.054162,-0.151921
0.792746,1.452065,0.765914,0.026832,0.063370
0.806897,1.470978,0.770299,0.036598,0.087005
0.765957,1.737520,0.824044,-0.058087,-0.152546
0.842857,1.346134,0.739756,0.103101,0.234979
0.705521,1.315896,0.731766,-0.026245,-0.059239
0.914110,3.000811,0.950253,-0.036143,-0.166236
0.734104,1.331376,0.735886,-0.001782,-0.004043
0.904762,1.699370,0.817201,0.087561,0.226547
0.674699,1.267570,0.718485,-0.043786,-0.097359
0.581081,1.299356,0.727293,-0.146212,-0.328306
0.869159,3.198720,0.959186,-0.090027,-0.455001
0.765432,2.962892,0.948331,-0.182899,-0.826256
0.737864,1.807383,0.835917,-0.098053,-0.264757
0.561798,1.231436,0.708127,-0.146329,-0.321868
0.608511,1.269736,0.719094,-0.110583,-0.246046
0.617284,1.241431,0.711030,-0.093746,-0.206814
0.515982,1.244254,0.711844,-0.195862,-0.432458
0.759162,1.689508,0.815390,-0.056228,-0.144924
0.800000,1.655681,0.809038,-0.009038,-0.022994
0.750000,1.479023,0.772140,-0.022140,-0.052782
0.757962,1.574667,0.792924,-0.034962,-0.086280
0.816901,2.310323,0.900771,-0.083870,-0.280530
0.950617,2.798609,0.939105,0.011512,0.048138
0.841060,1.612656,0.800643,0.040417,0.101165
0.850000,2.843817,0.941797,-0.091797,-0.392082
0.757225,1.445466,0.764364,-0.007139,-0.016821
0.800866,1.586406,0.795340,0.005526,0.013696
0.867403,1.662487,0.810333,0.057070,0.145572
0.870588,2.299422,0.899683,-0.029095,-0.096848
0.961039,3.560897,0.971587,-0.010548,-0.063483
0.892617,3.062224,0.953216,-0.060599,-0.286964
0.870000,1.647309,0.807433,0.062567,0.158673
0.834395,1.644614,0.806913,0.027482,0.069624
0.679144,1.459651,0.767683,-0.088539,-0.209653
0.780822,1.194946,0.697280,0.083542,0.181837
0.773050,1.408680,0.755534,0.017516,0.040756
0.857143,2.132499,0.881459,-0.024316,-0.075225
0.886525,2.912531,0.945662,-0.059137,-0.260879
0.776316,1.447223,0.764777,0.011539,0.027205
0.661202,1.273920,0.720267,-0.059065,-0.131587
0.872093,2.666535,0.930507,-0.058414,-0.229716
0.885714,2.667222,0.930555,-0.044841,-0.176395
0.679487,1.537938,0.785176,-0.105689,-0.257340
0.901099,2.483560,0.916554,-0.015455,-0.055886
0.888889,1.280188,0.722015,0.166874,0.372482
0.747036,1.483194,0.773088,-0.026052,-0.062202
0.688406,1.454508,0.766485,-0.078079,-0.184554
0.849057,2.025096,0.868019,-0.018962,-0.056022
0.723502,1.337542,0.737510,-0.014008,-0.031837
0.843137,2.233350,0.892831,-0.049694,-0.160652
0.825000,1.453510,0.766252,0.058748,0.138815
0.708333,1.277241,0.721195,-0.012862,-0.028682
0.888889,2.299558,0.899697,-0.010808,-0.035978
0.890411,2.116017,0.879489,0.010922,0.033547
0.728395,2.061178,0.872696,-0.144301,-0.432929
0.562500,1.407835,0.755328,-0.192828,-0.448548
0.873239,2.272780,0.896975,-0.023736,-0.078080
0.670588,1.413933,0.756815,-0.086227,-0.200993
0.702703,1.268459,0.718735,-0.016032,-0.035657
0.478723,1.313667,0.731168,-0.252445,-0.569399
0.648780,1.973826,0.861076,-0.212296,-0.613806
0.577778,1.284510,0.723214,-0.145436,-0.325061
0.662338,1.288337,0.724271,-0.061933,-0.138589
0.879195,1.773716,0.830299,0.048896,0.130261
0.680556,1.254131,0.714676,-0.034120,-0.075560
0.718121,1.521609,0.781640,-0.063519,-0.153749
0.620690,1.449479,0.765308,-0.144618,-0.341235
0.510638,1.383327,0.749257,-0.238619,-0.550523
0.526882,1.521797,0.781681,-0.254799,-0.616789
0.720000,1.521754,0.781671,-0.061671,-0.149285
0.750000,1.192445,0.696522,0.053478,0.116318
0.610526,1.256330,0.715303,-0.104777,-0.232182
0.600000,1.257595,0.715663,-0.115663,-0.256403
0.706349,1.532636,0.784034,-0.077685,-0.188790
0.750000,1.296930,0.726630,0.023370,0.052435
0.704225,1.319348,0.732691,-0.028466,-0.064321
0.708861,1.258147,0.715820,-0.006959,-0.015429
0.561404,1.255526,0.715074,-0.153670,-0.340446
0.838926,1.611463,0.800405,0.038521,0.096377
0.629091,1.445116,0.764281,-0.135190,-0.318509
0.582938,1.611561,0.800424,-0.217486,-0.544149
0.690141,1.474771,0.771169,-0.081028,-0.192886
0.572727,1.604188,0.798947,-0.226220,-0.564440
0.608163,1.595062,0.797104,-0.188941,-0.469821
0.758794,1.556150,0.789053,-0.030259,-0.074169
0.717241,1.809008,0.836183,-0.118942,-0.321371
0.918605,1.798484,0.834450,0.084155,0.226420
0.942197,2.057630,0.872244,0.069953,0.209555
0.711864,1.151487,0.683834,0.028030,0.060283
0.764706,0.898346,0.592757,0.171949,0.349972
0.950413,2.347850,0.904426,0.045987,0.156416
1.000000,2.898583,0.944899,0.055101,0.241484
0.865169,1.362542,0.743991,0.121178,0.277660
0.745098,1.321951,0.733385,0.011713,0.026488
0.644444,1.162690,0.687356,-0.042912,-0.092568
0.680851,1.333692,0.736497,-0.055646,-0.126316
0.755102,1.306505,0.729235,0.025867,0.058212
0.685535,1.276001,0.720849,-0.035314,-0.078723
0.780645,1.374475,0.747028,0.033617,0.077332
0.728000,1.244829,0.712010,0.015990,0.035312
0.565217,1.107162,0.669505,-0.104288,-0.221704
0.732283,1.150019,0.683369,0.048914,0.105154
0.969466,2.808628,0.939712,0.029754,0.125005
0.930233,1.882706,0.847822,0.082411,0.229433
0.664234,1.582217,0.794481,-0.130247,-0.322329
0.640288,1.589192,0.795910,-0.155622,-0.386124
0.862069,1.379985,0.748418,0.113651,0.261916
0.732143,1.291431,0.725123,0.007020,0.015724
0.669725,1.072356,0.657799,0.011926,0.025137
0.716535,1.105198,0.668855,0.047680,0.101313
0.637795,1.105758,0.669040,-0.031245,-0.066400
0.901639,1.606333,0.799378,0.102261,0.255355
0.609195,1.278001,0.721406,-0.112211,-0.250300
0.972789,2.702774,0.932981,0.039808,0.159198
0.916084,1.615405,0.801190,0.114894,0.287879
0.711111,1.184654,0.694148,0.016963,0.036814
1.000000,3.347145,0.964815,0.035185,0.190965
0.932584,2.498583,0.917799,0.014785,0.053829
0.732283,1.179111,0.692448,0.039835,0.086320
0.759259,1.229862,0.707667,0.051592,0.113430
0.726496,1.225915,0.706511,0.019985,0.043889
0.716418,1.230664,0.707901,0.008517,0.018729
0.696000,1.215916,0.703562,-0.007562,-0.016557
0.770115,1.229774,0.707641,0.062474,0.137351
0.755556,1.320174,0.732911,0.022645,0.051182
0.742574,1.324190,0.733982,0.008592,0.019445
0.743119,1.290978,0.724998,0.018121,0.040582
0.672727,1.527252,0.782868,-0.110141,-0.267144
0.675676,1.332677,0.736230,-0.060554,-0.137411
0.870968,2.219919,0.891382,-0.020414,-0.065607
0.733333,1.278921,0.721662,0.011671,0.026040
0.872000,1.968542,0.860340,0.011660,0.033639
0.834862,1.341156,0.738457,0.096405,0.219364
0.740741,1.387687,0.750348,-0.009607,-0.022197
0.694915,1.299554,0.727347,-0.032432,-0.072827
0.785124,1.553843,0.788566,-0.003442,-0.008430
1.000000,2.341990,0.903864,0.096136,0.326131
0.644737,1.394618,0.752072,-0.107335,-0.248571
0.843478,1.866764,0.845377,-0.001899,-0.005252
0.785714,1.411153,0.756138,0.029576,0.068876
0.684211,1.401555,0.753786,-0.069575,-0.161500
0.793103,1.515042,0.780201,0.012902,0.031156
0.944954,2.202452,0.889468,0.055486,0.176959
0.750000,1.522742,0.781887,-0.031887,-0.077215
0.773050,1.525137,0.782409,-0.009359,-0.022682
0.847458,1.991827,0.863554,-0.016096,-0.046892
0.796178,1.902795,0.850849,-0.054671,-0.153467
0.750000,1.513134,0.779781,-0.029781,-0.071867
0.791667,1.511771,0.779481,0.012186,0.029392
0.720430,1.354818,0.742006,-0.021576,-0.049312
0.840909,1.811690,0.836622,0.004287,0.011595
0.824176,1.520154,0.781322,0.042854,0.103675
0.653543,1.481836,0.772780,-0.119237,-0.284550
0.840708,1.726495,0.822093,0.018615,0.048675
0.942446,1.565636,0.791045,0.151401,0.372393
0.758242,1.584362,0.794921,-0.036679,-0.090845
0.791045,1.853522,0.843316,-0.052271,-0.143797
0.813953,1.459236,0.767586,0.046367,0.109777
0.669725,1.407215,0.755176,-0.085451,-0.198731
1.000000,2.812916,0.939970,0.060030,0.252712
0.781513,1.400309,0.753479,0.028034,0.065046
0.892473,1.815165,0.837189,0.055284,0.149743
0.678571,1.380978,0.748667,-0.070096,-0.161595
0.638298,1.412782,0.756535,-0.118237,-0.275499
0.950000,3.010846,0.950750,-0.000750,-0.003466
0.907407,2.775639,0.937690,-0.030283,-0.125284
0.868421,1.624557,0.803001,0.065420,0.164483
0.661290,1.345829,0.739676,-0.078386,-0.178633
0.690608,1.384195,0.749475,-0.058867,-0.135852
0.685185,1.356027,0.742317,-0.057132,-0.130631
0.624242,1.358512,0.742957,-0.118715,-0.271657
0.766423,1.805515,0.835610,-0.069187,-0.186675
0.812500,1.771627,0.829944,-0.017444,-0.046433
0.795918,1.398818,0.753111,0.042807,0.099273
0.728155,1.690599,0.815591,-0.087436,-0.225456
0.840909,2.142842,0.882679,-0.041770,-0.129800
0.925926,2.622869,0.927406,-0.001480,-0.005703
0.814433,1.728472,0.822445,-0.008012,-0.020965
0.905660,2.655988,0.929771,-0.024111,-0.094354
0.848739,1.561735,0.790228,0.058511,0.143710
0.853107,1.702365,0.817748,0.035359,0.091591
0.905512,1.517261,0.780688,0.124824,0.301667
0.931034,2.115333,0.879407,0.051627,0.158534
1.000000,3.372719,0.965704,0.034296,0.188452
0.978947,2.874006,0.943528,0.035419,0.153442
0.835616,1.763261,0.828515,0.007101,0.018838
0.864078,1.760544,0.828049,0.036029,0.095483
0.759398,1.363943,0.744349,0.015049,0.034498
0.826087,1.195046,0.697310,0.128777,0.280302
0.770115,1.224485,0.706091,0.064024,0.140542
0.906977,1.943175,0.856752,0.050225,0.143368
0.908046,2.724330,0.934410,-0.026364,-0.106493
0.775510,1.562953,0.790483,-0.014973,-0.036793
0.720930,1.140375,0.680301,0.040629,0.087120
0.983051,2.478314,0.916115,0.066936,0.241457
