_ID,X,Y
732,145.795000,-41.267500
733,145.885000,-41.267500
734,145.975000,-41.267500
735,146.065000,-41.267500
736,146.155000,-41.267500
737,146.245000,-41.267500
738,146.335000,-41.267500
739,146.425000,-41.267500
740,146.515000,-41.267500
741,146.605000,-41.267500
742,146.695000,-41.267500
743,146.785000,-41.267500
744,146.875000,-41.267500
745,146.965000,-41.267500
746,147.055000,-41.267500
747,147.145000,-41.267500
748,147.235000,-41.267500
749,147.325000,-41.267500
750,147.415000,-41.267500
751,147.505000,-41.267500
752,147.595000,-41.267500
753,147.685000,-41.267500
754,147.775000,-41.267500
755,147.865000,-41.267500
756,147.955000,-41.267500
757,148.045000,-41.267500
758,148.135000,-41.267500
759,148.225000,-41.267500
760,148.315000,-41.267500
761,144.715000,-41.177500
762,144.805000,-41.177500
763,144.895000,-41.177500
764,144.985000,-41.177500
765,145.075000,-41.177500
766,145.165000,-41.177500
767,145.255000,-41.177500
768,145.345000,-41.177500
769,145.435000,-41.177500
770,145.525000,-41.177500
771,145.615000,-41.177500
772,145.705000,-41.177500
773,145.795000,-41.177500
774,145.885000,-41.177500
775,145.975000,-41.177500
776,146.065000,-41.177500
777,146.155000,-41.177500
778,146.245000,-41.177500
779,146.335000,-41.177500
780,146.425000,-41.177500
781,146.515000,-41.177500
782,146.605000,-41.177500
783,146.695000,-41.177500
784,146.785000,-41.177500
785,146.875000,-41.177500
786,146.965000,-41.177500
787,147.055000,-41.177500
788,147.145000,-41.177500
789,147.235000,-41.177500
790,147.325000,-41.177500
791,147.415000,-41.177500
792,147.505000,-41.177500
793,147.595000,-41.177500
794,147.685000,-41.177500
795,147.775000,-41.177500
796,147.865000,-41.177500
797,147.955000,-41.177500
798,148.045000,-41.177500
799,148.135000,-41.177500
800,148.225000,-41.177500
801,144.715000,-41.087500
802,144.805000,-41.087500
803,144.895000,-41.087500
804,144.985000,-41.087500
805,145.075000,-41.087500
806,145.165000,-41.087500
807,145.255000,-41.087500
808,145.345000,-41.087500
809,145.435000,-41.087500
810,145.525000,-41.087500
811,145.615000,-41.087500
812,145.705000,-41.087500
813,145.795000,-41.087500
814,145.885000,-41.087500
815,145.975000,-41.087500
816,146.755000,-41.087500
817,146.845000,-41.087500
818,146.935000,-41.087500
819,147.025000,-41.087500
820,147.115000,-41.087500
821,147.205000,-41.087500
822,147.295000,-41.087500
823,147.385000,-41.087500
824,147.475000,-41.087500
825,147.565000,-41.087500
826,147.655000,-41.087500
827,147.745000,-41.087500
828,147.835000,-41.087500
829,147.925000,-41.087500
830,148.015000,-41.087500
831,148.105000,-41.087500
832,148.195000,-41.087500
833,148.285000,-41.087500
834,144.715000,-40.997500
835,144.805000,-40.997500
836,144.895000,-40.997500
837,144.985000,-40.997500
838,145.075000,-40.997500
839,145.165000,-40.997500
840,145.255000,-40.997500
841,145.345000,-40.997500
842,145.435000,-40.997500
843,145.525000,-40.997500
844,145.615000,-40.997500
845,145.705000,-40.997500
846,147.015000,-40.997500
847,147.105000,-40.997500
848,147.195000,-40.997500
849,147.285000,-40.997500
850,147.375000,-40.997500
851,147.465000,-40.997500
852,147.555000,-40.997500
853,147.645000,-40.997500
854,147.735000,-40.997500
855,147.825000,-40.997500
856,147.915000,-40.997500
857,148.005000,-40.997500
858,148.095000,-40.997500
859,148.185000,-40.997500
860,148.275000,-40.997500
861,144.715000,-40.907500
862,144.805000,-40.907500
863,144.895000,-40.907500
864,144.985000,-40.907500
865,145.075000,-40.907500
866,145.165000,-40.907500
867,145.255000,-40.907500
868,145.345000,-40.907500
869,145.435000,-40.907500
870,145.525000,-40.907500
871,147.615000,-40.907500
872,147.705000,-40.907500
873,147.795000,-40.907500
874,147.885000,-40.907500
875,147.975000,-40.907500
876,148.065000,-40.907500
877,148.155000,-40.907500
878,148.245000,-40.907500
879,144.715000,-40.817500
880,144.805000,-40.817500
881,144.895000,-40.817500
882,144.985000,-40.817500
883,145.075000,-40.817500
884,145.165000,-40.817500
885,145.255000,-40.817500
886,147.955000,-40.817500
887,148.045000,-40.817500
888,144.715000,-40.727500
889,144.805000,-40.727500
890,144.895000,-40.727500
891,148.115000,-40.727500
892,148.195000,-40.557500
893,144.885000,-40.467500
894,148.365000,-40.467500
895,148.025000,-40.377500
896,148.115000,-40.377500
897,148.205000,-40.377500
898,148.295000,-40.377500
899,148.385000,-40.377500
900,148.285000,-40.287500
901,148.105000,-40.197500
902,148.195000,-40.197500
903,148.285000,-40.197500
904,143.935000,-40.107500
905,148.025000,-40.107500
906,148.115000,-40.107500
907,148.205000,-40.107500
908,148.295000,-40.107500
909,143.935000,-40.017500
910,144.025000,-40.017500
911,144.115000,-40.017500
912,147.855000,-40.017500
913,147.945000,-40.017500
914,148.035000,-40.017500
915,148.125000,-40.017500
916,148.215000,-40.017500
917,143.845000,-39.927500
918,143.935000,-39.927500
919,144.025000,-39.927500
920,144.115000,-39.927500
921,147.775000,-39.927500
922,147.945000,-39.927500
923,148.035000,-39.927500
924,148.125000,-39.927500
925,143.935000,-39.837500
926,144.025000,-39.837500
927,144.115000,-39.837500
928,147.855000,-39.837500
929,147.945000,-39.837500
930,148.035000,-39.837500
931,143.935000,-39.747500
932,144.025000,-39.747500
933,147.855000,-39.747500
934,147.945000,-39.747500
935,143.935000,-39.657500
936,144.025000,-39.657500
937,147.325000,-39.487500
938,146.545000,-39.227500
939,146.985000,-39.227500
