Response,Weights,X0,Y0,X1,Y1
0.626667,1.000000,147.278750,-43.086250,148.248750,-41.821250
0.776650,1.000000,147.278750,-43.086250,147.241250,-41.818750
0.807692,1.000000,147.278750,-43.086250,147.321250,-41.808750
0.810127,1.000000,147.278750,-43.086250,146.911250,-41.806250
0.791411,1.000000,147.278750,-43.086250,147.333750,-41.793750
0.851351,1.000000,147.278750,-43.086250,145.628750,-41.771250
0.940476,1.000000,147.278750,-43.086250,146.701250,-41.748750
0.796178,1.000000,147.278750,-43.086250,147.463750,-41.733750
0.927711,1.000000,147.278750,-43.086250,145.751250,-41.728750
0.754190,1.000000,147.278750,-43.086250,146.926250,-41.723750
0.738397,1.000000,147.278750,-43.086250,147.253750,-41.716250
0.839572,1.000000,147.278750,-43.086250,146.661250,-41.708750
0.897727,1.000000,147.278750,-43.086250,146.711250,-41.708750
0.987500,1.000000,147.278750,-43.086250,145.948750,-41.703750
0.922581,1.000000,147.278750,-43.086250,145.971250,-41.696250
0.815534,1.000000,147.278750,-43.086250,147.246250,-41.686250
0.840491,1.000000,147.278750,-43.086250,147.271250,-41.681250
0.720207,1.000000,147.278750,-43.086250,146.823750,-41.678750
0.842105,1.000000,147.278750,-43.086250,148.231250,-41.671250
0.863946,1.000000,147.278750,-43.086250,148.183750,-41.663750
0.849315,1.000000,147.278750,-43.086250,146.706250,-41.646250
0.931973,1.000000,147.278750,-43.086250,145.946250,-41.638750
0.797468,1.000000,147.278750,-43.086250,147.471250,-41.603750
0.714286,1.000000,147.278750,-43.086250,148.221250,-41.563750
0.898876,1.000000,147.278750,-43.086250,145.938750,-41.561250
0.931507,1.000000,147.278750,-43.086250,145.931250,-41.553750
0.790123,1.000000,147.278750,-43.086250,146.333750,-41.551250
0.925532,1.000000,147.278750,-43.086250,146.003750,-41.543750
0.946667,1.000000,147.278750,-43.086250,148.106250,-41.521250
0.714286,1.000000,147.278750,-43.086250,147.101250,-41.503750
0.680851,1.000000,147.278750,-43.086250,147.133750,-41.468750
0.842424,1.000000,147.278750,-43.086250,145.218750,-41.463750
0.704036,1.000000,147.278750,-43.086250,147.493750,-41.463750
0.924528,1.000000,147.278750,-43.086250,145.683750,-41.453750
0.807229,1.000000,147.278750,-43.086250,147.116250,-41.448750
0.720000,1.000000,147.278750,-43.086250,148.251250,-41.446250
0.906667,1.000000,147.278750,-43.086250,145.601250,-41.436250
0.921053,1.000000,147.278750,-43.086250,145.811250,-41.436250
0.845238,1.000000,147.278750,-43.086250,145.356250,-41.416250
0.662651,1.000000,147.278750,-43.086250,146.666250,-41.388750
0.891892,1.000000,147.278750,-43.086250,145.576250,-41.371250
0.738636,1.000000,147.278750,-43.086250,147.321250,-41.371250
0.727273,1.000000,147.278750,-43.086250,146.593750,-41.366250
0.670103,1.000000,147.278750,-43.086250,146.826250,-41.366250
0.800948,1.000000,147.278750,-43.086250,145.013750,-41.328750
0.698925,1.000000,147.278750,-43.086250,146.648750,-41.323750
0.750000,1.000000,147.278750,-43.086250,146.438750,-41.286250
0.870968,1.000000,147.278750,-43.086250,145.608750,-41.281250
0.720000,1.000000,147.278750,-43.086250,147.153750,-41.263750
0.754839,1.000000,147.278750,-43.086250,147.108750,-41.261250
0.733333,1.000000,147.278750,-43.086250,146.606250,-41.258750
0.690722,1.000000,147.278750,-43.086250,147.091250,-41.258750
0.697917,1.000000,147.278750,-43.086250,147.103750,-41.258750
0.756410,1.000000,147.278750,-43.086250,147.106250,-41.258750
0.784810,1.000000,147.278750,-43.086250,147.161250,-41.258750
0.591837,1.000000,147.278750,-43.086250,146.893750,-41.216250
0.841060,1.000000,147.278750,-43.086250,148.203750,-41.193750
0.775194,1.000000,147.278750,-43.086250,146.543750,-41.186250
0.786667,1.000000,147.278750,-43.086250,146.936250,-41.128750
0.864865,1.000000,147.278750,-43.086250,147.596250,-41.088750
0.768293,1.000000,147.278750,-43.086250,145.923750,-41.081250
0.658120,1.000000,147.278750,-43.086250,145.956250,-41.066250
0.858065,1.000000,147.278750,-43.086250,145.526250,-41.003750
0.708185,1.000000,147.278750,-43.086250,147.383750,-40.986250
0.723502,1.000000,147.278750,-43.086250,144.668750,-40.951250
0.797297,1.000000,147.278750,-43.086250,145.033750,-40.913750
0.663717,1.000000,147.278750,-43.086250,148.136250,-40.868750
0.768924,1.000000,147.278750,-43.086250,144.711250,-40.861250
0.834146,1.000000,147.278750,-43.086250,144.831250,-40.728750
0.804054,1.000000,147.278750,-43.086250,148.171250,-40.536250
0.842697,1.000000,147.278750,-43.086250,147.878750,-40.313750
0.843575,1.000000,147.278750,-43.086250,147.758750,-40.061250
0.563636,1.000000,147.238750,-43.083750,147.268750,-43.078750
0.867550,1.000000,147.238750,-43.083750,146.703750,-43.073750
0.684211,1.000000,147.238750,-43.083750,147.198750,-43.061250
0.533333,1.000000,147.238750,-43.083750,147.868750,-43.048750
0.653846,1.000000,147.238750,-43.083750,147.918750,-43.023750
0.615385,1.000000,147.238750,-43.083750,147.343750,-42.923750
0.662651,1.000000,147.238750,-43.083750,147.853750,-42.908750
0.967568,1.000000,147.238750,-43.083750,146.551250,-42.898750
0.934066,1.000000,147.238750,-43.083750,147.231250,-42.898750
0.803922,1.000000,147.238750,-43.083750,147.418750,-42.886250
0.638554,1.000000,147.238750,-43.083750,147.408750,-42.871250
0.636364,1.000000,147.238750,-43.083750,147.178750,-42.846250
0.708861,1.000000,147.238750,-43.083750,147.413750,-42.846250
0.641975,1.000000,147.238750,-43.083750,147.403750,-42.836250
0.443946,1.000000,147.238750,-43.083750,147.181250,-42.826250
0.616438,1.000000,147.238750,-43.083750,147.326250,-42.826250
0.460317,1.000000,147.238750,-43.083750,147.178750,-42.821250
0.564103,1.000000,147.238750,-43.083750,147.161250,-42.818750
0.581152,1.000000,147.238750,-43.083750,147.681250,-42.798750
0.917949,1.000000,147.238750,-43.083750,145.968750,-42.781250
0.906667,1.000000,147.238750,-43.083750,146.631250,-42.778750
0.522388,1.000000,147.238750,-43.083750,147.286250,-42.761250
0.487685,1.000000,147.238750,-43.083750,147.018750,-42.756250
0.801325,1.000000,147.238750,-43.083750,147.471250,-42.733750
0.556818,1.000000,147.238750,-43.083750,147.081250,-42.716250
0.572254,1.000000,147.238750,-43.083750,147.743750,-42.708750
0.465969,1.000000,147.238750,-43.083750,147.738750,-42.706250
0.507853,1.000000,147.238750,-43.083750,147.738750,-42.703750
0.827957,1.000000,147.238750,-43.083750,147.266250,-42.693750
0.668874,1.000000,147.238750,-43.083750,147.558750,-42.691250
0.952607,1.000000,147.238750,-43.083750,146.581250,-42.678750
0.797101,1.000000,147.238750,-43.083750,147.276250,-42.678750
0.597403,1.000000,147.238750,-43.083750,147.881250,-42.678750
1.000000,1.000000,147.238750,-43.083750,146.558750,-42.671250
0.776435,1.000000,147.238750,-43.083750,146.606250,-42.663750
0.539267,1.000000,147.238750,-43.083750,147.588750,-42.663750
0.616279,1.000000,147.238750,-43.083750,147.631250,-42.641250
0.569061,1.000000,147.238750,-43.083750,147.621250,-42.633750
0.505051,1.000000,147.238750,-43.083750,147.618750,-42.631250
0.576720,1.000000,147.238750,-43.083750,147.623750,-42.628750
0.682119,1.000000,147.238750,-43.083750,147.636250,-42.618750
0.740260,1.000000,147.238750,-43.083750,147.791250,-42.598750
0.571429,1.000000,147.238750,-43.083750,147.801250,-42.586250
0.618497,1.000000,147.238750,-43.083750,147.828750,-42.583750
0.540230,1.000000,147.238750,-43.083750,147.411250,-42.578750
0.537736,1.000000,147.238750,-43.083750,147.828750,-42.561250
0.898089,1.000000,147.238750,-43.083750,146.308750,-42.556250
0.644970,1.000000,147.238750,-43.083750,147.868750,-42.551250
0.862434,1.000000,147.238750,-43.083750,145.481250,-42.548750
0.606936,1.000000,147.238750,-43.083750,147.298750,-42.541250
0.534884,1.000000,147.238750,-43.083750,147.318750,-42.523750
0.692308,1.000000,147.238750,-43.083750,147.711250,-42.486250
0.654054,1.000000,147.238750,-43.083750,147.283750,-42.411250
0.920000,1.000000,147.238750,-43.083750,145.631250,-42.358750
0.444444,1.000000,147.238750,-43.083750,147.886250,-42.358750
0.776536,1.000000,147.238750,-43.083750,146.968750,-42.316250
0.681818,1.000000,147.238750,-43.083750,147.921250,-42.231250
0.698113,1.000000,147.238750,-43.083750,147.993750,-42.203750
0.600000,1.000000,147.238750,-43.083750,147.831250,-42.171250
0.919075,1.000000,147.238750,-43.083750,146.168750,-42.151250
0.776316,1.000000,147.238750,-43.083750,148.046250,-42.136250
0.765854,1.000000,147.238750,-43.083750,147.841250,-42.128750
0.912088,1.000000,147.238750,-43.083750,146.211250,-42.126250
0.710407,1.000000,147.238750,-43.083750,147.363750,-42.088750
0.675000,1.000000,147.238750,-43.083750,147.958750,-42.073750
0.687500,1.000000,147.238750,-43.083750,147.956250,-42.056250
0.630573,1.000000,147.238750,-43.083750,148.268750,-42.053750
0.776316,1.000000,147.238750,-43.083750,147.428750,-42.028750
0.793548,1.000000,147.238750,-43.083750,147.971250,-42.018750
0.602094,1.000000,147.238750,-43.083750,147.968750,-42.016250
0.717514,1.000000,147.238750,-43.083750,147.191250,-42.008750
0.665025,1.000000,147.238750,-43.083750,147.931250,-42.006250
0.754839,1.000000,147.238750,-43.083750,147.981250,-42.006250
0.686869,1.000000,147.238750,-43.083750,147.363750,-41.998750
0.680000,1.000000,147.238750,-43.083750,148.141250,-41.996250
0.653179,1.000000,147.238750,-43.083750,147.831250,-41.973750
0.907514,1.000000,147.238750,-43.083750,145.846250,-41.971250
0.661202,1.000000,147.238750,-43.083750,147.831250,-41.971250
0.808917,1.000000,147.238750,-43.083750,147.433750,-41.963750
0.761364,1.000000,147.238750,-43.083750,148.233750,-41.963750
0.835443,1.000000,147.238750,-43.083750,148.221250,-41.961250
0.937500,1.000000,147.238750,-43.083750,145.831250,-41.958750
0.825581,1.000000,147.238750,-43.083750,145.481250,-41.918750
0.638889,1.000000,147.238750,-43.083750,147.846250,-41.906250
0.617021,1.000000,147.238750,-43.083750,148.148750,-41.856250
0.559184,1.000000,147.238750,-43.083750,148.098750,-41.848750
0.639535,1.000000,147.238750,-43.083750,148.258750,-41.846250
0.554585,1.000000,147.238750,-43.083750,148.248750,-41.821250
0.671642,1.000000,147.238750,-43.083750,147.241250,-41.818750
0.812500,1.000000,147.238750,-43.083750,147.321250,-41.808750
0.679012,1.000000,147.238750,-43.083750,146.911250,-41.806250
0.700599,1.000000,147.238750,-43.083750,147.333750,-41.793750
0.815789,1.000000,147.238750,-43.083750,145.628750,-41.771250
0.953488,1.000000,147.238750,-43.083750,146.701250,-41.748750
0.714286,1.000000,147.238750,-43.083750,147.463750,-41.733750
0.929412,1.000000,147.238750,-43.083750,145.751250,-41.728750
0.628415,1.000000,147.238750,-43.083750,146.926250,-41.723750
0.726141,1.000000,147.238750,-43.083750,147.253750,-41.716250
0.801047,1.000000,147.238750,-43.083750,146.661250,-41.708750
0.811111,1.000000,147.238750,-43.083750,146.711250,-41.708750
0.951220,1.000000,147.238750,-43.083750,145.948750,-41.703750
0.937107,1.000000,147.238750,-43.083750,145.971250,-41.696250
0.790476,1.000000,147.238750,-43.083750,147.246250,-41.686250
0.772455,1.000000,147.238750,-43.083750,147.271250,-41.681250
0.492386,1.000000,147.238750,-43.083750,146.823750,-41.678750
0.705128,1.000000,147.238750,-43.083750,148.231250,-41.671250
0.761589,1.000000,147.238750,-43.083750,148.183750,-41.663750
0.746667,1.000000,147.238750,-43.083750,146.706250,-41.646250
0.920530,1.000000,147.238750,-43.083750,145.946250,-41.638750
0.691358,1.000000,147.238750,-43.083750,147.471250,-41.603750
0.544041,1.000000,147.238750,-43.083750,148.221250,-41.563750
0.857143,1.000000,147.238750,-43.083750,145.938750,-41.561250
0.906667,1.000000,147.238750,-43.083750,145.931250,-41.553750
0.626506,1.000000,147.238750,-43.083750,146.333750,-41.551250
0.895833,1.000000,147.238750,-43.083750,146.003750,-41.543750
0.805195,1.000000,147.238750,-43.083750,148.106250,-41.521250
0.642586,1.000000,147.238750,-43.083750,147.101250,-41.503750
0.636364,1.000000,147.238750,-43.083750,147.133750,-41.468750
0.786982,1.000000,147.238750,-43.083750,145.218750,-41.463750
0.621145,1.000000,147.238750,-43.083750,147.493750,-41.463750
0.852761,1.000000,147.238750,-43.083750,145.683750,-41.453750
0.717647,1.000000,147.238750,-43.083750,147.116250,-41.448750
0.636364,1.000000,147.238750,-43.083750,148.251250,-41.446250
0.896104,1.000000,147.238750,-43.083750,145.601250,-41.436250
0.923077,1.000000,147.238750,-43.083750,145.811250,-41.436250
0.732558,1.000000,147.238750,-43.083750,145.356250,-41.416250
0.541176,1.000000,147.238750,-43.083750,146.666250,-41.388750
0.881579,1.000000,147.238750,-43.083750,145.576250,-41.371250
0.588889,1.000000,147.238750,-43.083750,147.321250,-41.371250
0.607595,1.000000,147.238750,-43.083750,146.593750,-41.366250
0.656566,1.000000,147.238750,-43.083750,146.826250,-41.366250
0.767442,1.000000,147.238750,-43.083750,145.013750,-41.328750
0.557895,1.000000,147.238750,-43.083750,146.648750,-41.323750
0.634146,1.000000,147.238750,-43.083750,146.438750,-41.286250
0.811321,1.000000,147.238750,-43.083750,145.608750,-41.281250
0.714286,1.000000,147.238750,-43.083750,147.153750,-41.263750
0.647799,1.000000,147.238750,-43.083750,147.108750,-41.261250
0.597826,1.000000,147.238750,-43.083750,146.606250,-41.258750
0.505051,1.000000,147.238750,-43.083750,147.091250,-41.258750
0.510204,1.000000,147.238750,-43.083750,147.103750,-41.258750
0.650000,1.000000,147.238750,-43.083750,147.106250,-41.258750
0.666667,1.000000,147.238750,-43.083750,147.161250,-41.258750
0.510000,1.000000,147.238750,-43.083750,146.893750,-41.216250
0.664516,1.000000,147.238750,-43.083750,148.203750,-41.193750
0.839695,1.000000,147.238750,-43.083750,146.543750,-41.186250
0.727273,1.000000,147.238750,-43.083750,146.936250,-41.128750
0.881579,1.000000,147.238750,-43.083750,147.596250,-41.088750
0.654762,1.000000,147.238750,-43.083750,145.923750,-41.081250
0.529412,1.000000,147.238750,-43.083750,145.956250,-41.066250
0.836478,1.000000,147.238750,-43.083750,145.526250,-41.003750
0.740351,1.000000,147.238750,-43.083750,147.383750,-40.986250
0.692308,1.000000,147.238750,-43.083750,144.668750,-40.951250
0.789474,1.000000,147.238750,-43.083750,145.033750,-40.913750
0.704348,1.000000,147.238750,-43.083750,148.136250,-40.868750
0.764706,1.000000,147.238750,-43.083750,144.711250,-40.861250
0.846890,1.000000,147.238750,-43.083750,144.831250,-40.728750
0.793333,1.000000,147.238750,-43.083750,148.171250,-40.536250
0.890110,1.000000,147.238750,-43.083750,147.878750,-40.313750
0.912568,1.000000,147.238750,-43.083750,147.758750,-40.061250
0.916667,1.000000,147.268750,-43.078750,146.703750,-43.073750
0.862069,1.000000,147.268750,-43.078750,147.198750,-43.061250
0.638710,1.000000,147.268750,-43.078750,147.868750,-43.048750
0.663366,1.000000,147.268750,-43.078750,147.918750,-43.023750
0.732283,1.000000,147.268750,-43.078750,147.343750,-42.923750
0.747748,1.000000,147.268750,-43.078750,147.853750,-42.908750
0.984615,1.000000,147.268750,-43.078750,146.551250,-42.898750
0.968504,1.000000,147.268750,-43.078750,147.231250,-42.898750
0.836735,1.000000,147.268750,-43.078750,147.418750,-42.886250
0.693694,1.000000,147.268750,-43.078750,147.408750,-42.871250
0.696970,1.000000,147.268750,-43.078750,147.178750,-42.846250
0.747573,1.000000,147.268750,-43.078750,147.413750,-42.846250
0.682243,1.000000,147.268750,-43.078750,147.403750,-42.836250
0.678571,1.000000,147.268750,-43.078750,147.181250,-42.826250
0.780488,1.000000,147.268750,-43.078750,147.326250,-42.826250
0.641791,1.000000,147.268750,-43.078750,147.178750,-42.821250
0.623762,1.000000,147.268750,-43.078750,147.161250,-42.818750
0.661765,1.000000,147.268750,-43.078750,147.681250,-42.798750
0.971429,1.000000,147.268750,-43.078750,145.968750,-42.781250
0.957895,1.000000,147.268750,-43.078750,146.631250,-42.778750
0.657534,1.000000,147.268750,-43.078750,147.286250,-42.761250
0.621622,1.000000,147.268750,-43.078750,147.018750,-42.756250
0.875000,1.000000,147.268750,-43.078750,147.471250,-42.733750
0.669421,1.000000,147.268750,-43.078750,147.081250,-42.716250
0.694915,1.000000,147.268750,-43.078750,147.743750,-42.708750
0.617647,1.000000,147.268750,-43.078750,147.738750,-42.706250
0.705882,1.000000,147.268750,-43.078750,147.738750,-42.703750
0.847328,1.000000,147.268750,-43.078750,147.266250,-42.693750
0.625000,1.000000,147.268750,-43.078750,147.558750,-42.691250
0.961538,1.000000,147.268750,-43.078750,146.581250,-42.678750
0.855263,1.000000,147.268750,-43.078750,147.276250,-42.678750
0.616162,1.000000,147.268750,-43.078750,147.881250,-42.678750
1.000000,1.000000,147.268750,-43.078750,146.558750,-42.671250
0.862319,1.000000,147.268750,-43.078750,146.606250,-42.663750
0.661765,1.000000,147.268750,-43.078750,147.588750,-42.663750
0.709402,1.000000,147.268750,-43.078750,147.631250,-42.641250
0.698413,1.000000,147.268750,-43.078750,147.621250,-42.633750
0.664336,1.000000,147.268750,-43.078750,147.618750,-42.631250
0.716418,1.000000,147.268750,-43.078750,147.623750,-42.628750
0.770833,1.000000,147.268750,-43.078750,147.636250,-42.618750
0.757576,1.000000,147.268750,-43.078750,147.791250,-42.598750
0.753555,1.000000,147.268750,-43.078750,147.801250,-42.586250
0.728814,1.000000,147.268750,-43.078750,147.828750,-42.583750
0.613445,1.000000,147.268750,-43.078750,147.411250,-42.578750
0.745223,1.000000,147.268750,-43.078750,147.828750,-42.561250
0.862745,1.000000,147.268750,-43.078750,146.308750,-42.556250
0.807018,1.000000,147.268750,-43.078750,147.868750,-42.551250
0.820896,1.000000,147.268750,-43.078750,145.481250,-42.548750
0.779661,1.000000,147.268750,-43.078750,147.298750,-42.541250
0.641026,1.000000,147.268750,-43.078750,147.318750,-42.523750
0.700787,1.000000,147.268750,-43.078750,147.711250,-42.486250
0.738462,1.000000,147.268750,-43.078750,147.283750,-42.411250
0.957895,1.000000,147.268750,-43.078750,145.631250,-42.358750
0.652174,1.000000,147.268750,-43.078750,147.886250,-42.358750
0.806452,1.000000,147.268750,-43.078750,146.968750,-42.316250
0.768595,1.000000,147.268750,-43.078750,147.921250,-42.231250
0.769231,1.000000,147.268750,-43.078750,147.993750,-42.203750
0.712000,1.000000,147.268750,-43.078750,147.831250,-42.171250
0.932203,1.000000,147.268750,-43.078750,146.168750,-42.151250
0.876289,1.000000,147.268750,-43.078750,148.046250,-42.136250
0.733333,1.000000,147.268750,-43.078750,147.841250,-42.128750
0.905512,1.000000,147.268750,-43.078750,146.211250,-42.126250
0.807229,1.000000,147.268750,-43.078750,147.363750,-42.088750
0.676190,1.000000,147.268750,-43.078750,147.958750,-42.073750
0.733333,1.000000,147.268750,-43.078750,147.956250,-42.056250
0.627451,1.000000,147.268750,-43.078750,148.268750,-42.053750
0.773196,1.000000,147.268750,-43.078750,147.428750,-42.028750
0.820000,1.000000,147.268750,-43.078750,147.971250,-42.018750
0.705882,1.000000,147.268750,-43.078750,147.968750,-42.016250
0.852459,1.000000,147.268750,-43.078750,147.191250,-42.008750
0.851351,1.000000,147.268750,-43.078750,147.931250,-42.006250
0.840000,1.000000,147.268750,-43.078750,147.981250,-42.006250
0.804196,1.000000,147.268750,-43.078750,147.363750,-41.998750
0.810526,1.000000,147.268750,-43.078750,148.141250,-41.996250
0.745763,1.000000,147.268750,-43.078750,147.831250,-41.973750
0.983051,1.000000,147.268750,-43.078750,145.846250,-41.971250
0.750000,1.000000,147.268750,-43.078750,147.831250,-41.971250
0.862745,1.000000,147.268750,-43.078750,147.433750,-41.963750
0.719008,1.000000,147.268750,-43.078750,148.233750,-41.963750
0.766990,1.000000,147.268750,-43.078750,148.221250,-41.961250
0.928994,1.000000,147.268750,-43.078750,145.831250,-41.958750
0.760684,1.000000,147.268750,-43.078750,145.481250,-41.918750
0.751553,1.000000,147.268750,-43.078750,147.846250,-41.906250
0.684211,1.000000,147.268750,-43.078750,148.148750,-41.856250
0.726316,1.000000,147.268750,-43.078750,148.098750,-41.848750
0.675214,1.000000,147.268750,-43.078750,148.258750,-41.846250
0.701149,1.000000,147.268750,-43.078750,148.248750,-41.821250
0.794521,1.000000,147.268750,-43.078750,147.241250,-41.818750
0.828571,1.000000,147.268750,-43.078750,147.321250,-41.808750
0.831776,1.000000,147.268750,-43.078750,146.911250,-41.806250
0.767857,1.000000,147.268750,-43.078750,147.333750,-41.793750
0.773196,1.000000,147.268750,-43.078750,145.628750,-41.771250
1.000000,1.000000,147.268750,-43.078750,146.701250,-41.748750
0.792453,1.000000,147.268750,-43.078750,147.463750,-41.733750
0.913043,1.000000,147.268750,-43.078750,145.751250,-41.728750
0.703125,1.000000,147.268750,-43.078750,146.926250,-41.723750
0.806452,1.000000,147.268750,-43.078750,147.253750,-41.716250
0.852941,1.000000,147.268750,-43.078750,146.661250,-41.708750
0.904000,1.000000,147.268750,-43.078750,146.711250,-41.708750
0.963303,1.000000,147.268750,-43.078750,145.948750,-41.703750
0.923077,1.000000,147.268750,-43.078750,145.971250,-41.696250
0.832258,1.000000,147.268750,-43.078750,147.246250,-41.686250
0.803571,1.000000,147.268750,-43.078750,147.271250,-41.681250
0.718310,1.000000,147.268750,-43.078750,146.823750,-41.678750
0.683168,1.000000,147.268750,-43.078750,148.231250,-41.671250
0.750000,1.000000,147.268750,-43.078750,148.183750,-41.663750
0.894737,1.000000,147.268750,-43.078750,146.706250,-41.646250
0.916667,1.000000,147.268750,-43.078750,145.946250,-41.638750
0.626168,1.000000,147.268750,-43.078750,147.471250,-41.603750
0.652174,1.000000,147.268750,-43.078750,148.221250,-41.563750
0.874016,1.000000,147.268750,-43.078750,145.938750,-41.561250
0.915789,1.000000,147.268750,-43.078750,145.931250,-41.553750
0.639640,1.000000,147.268750,-43.078750,146.333750,-41.551250
0.941606,1.000000,147.268750,-43.078750,146.003750,-41.543750
0.919192,1.000000,147.268750,-43.078750,148.106250,-41.521250
0.778846,1.000000,147.268750,-43.078750,147.101250,-41.503750
0.757576,1.000000,147.268750,-43.078750,147.133750,-41.468750
0.824561,1.000000,147.268750,-43.078750,145.218750,-41.463750
0.697674,1.000000,147.268750,-43.078750,147.493750,-41.463750
0.888889,1.000000,147.268750,-43.078750,145.683750,-41.453750
0.773913,1.000000,147.268750,-43.078750,147.116250,-41.448750
0.656566,1.000000,147.268750,-43.078750,148.251250,-41.446250
0.878788,1.000000,147.268750,-43.078750,145.601250,-41.436250
0.900990,1.000000,147.268750,-43.078750,145.811250,-41.436250
0.760684,1.000000,147.268750,-43.078750,145.356250,-41.416250
0.582609,1.000000,147.268750,-43.078750,146.666250,-41.388750
0.876289,1.000000,147.268750,-43.078750,145.576250,-41.371250
0.696000,1.000000,147.268750,-43.078750,147.321250,-41.371250
0.669903,1.000000,147.268750,-43.078750,146.593750,-41.366250
0.664336,1.000000,147.268750,-43.078750,146.826250,-41.366250
0.800000,1.000000,147.268750,-43.078750,145.013750,-41.328750
0.629630,1.000000,147.268750,-43.078750,146.648750,-41.323750
0.651376,1.000000,147.268750,-43.078750,146.438750,-41.286250
0.884615,1.000000,147.268750,-43.078750,145.608750,-41.281250
0.676768,1.000000,147.268750,-43.078750,147.153750,-41.263750
0.711538,1.000000,147.268750,-43.078750,147.108750,-41.261250
0.674419,1.000000,147.268750,-43.078750,146.606250,-41.258750
0.650350,1.000000,147.268750,-43.078750,147.091250,-41.258750
0.659574,1.000000,147.268750,-43.078750,147.103750,-41.258750
0.714286,1.000000,147.268750,-43.078750,147.106250,-41.258750
0.794393,1.000000,147.268750,-43.078750,147.161250,-41.258750
0.641379,1.000000,147.268750,-43.078750,146.893750,-41.216250
0.660000,1.000000,147.268750,-43.078750,148.203750,-41.193750
0.826087,1.000000,147.268750,-43.078750,146.543750,-41.186250
0.777778,1.000000,147.268750,-43.078750,146.936250,-41.128750
0.855670,1.000000,147.268750,-43.078750,147.596250,-41.088750
0.628319,1.000000,147.268750,-43.078750,145.923750,-41.081250
0.661202,1.000000,147.268750,-43.078750,145.956250,-41.066250
0.826923,1.000000,147.268750,-43.078750,145.526250,-41.003750
0.756522,1.000000,147.268750,-43.078750,147.383750,-40.986250
0.746988,1.000000,147.268750,-43.078750,144.668750,-40.951250
0.731959,1.000000,147.268750,-43.078750,145.033750,-40.913750
0.680000,1.000000,147.268750,-43.078750,148.136250,-40.868750
0.800000,1.000000,147.268750,-43.078750,144.711250,-40.861250
0.857143,1.000000,147.268750,-43.078750,144.831250,-40.728750
0.861224,1.000000,147.268750,-43.078750,148.171250,-40.536250
0.968504,1.000000,147.268750,-43.078750,147.878750,-40.313750
0.968750,1.000000,147.268750,-43.078750,147.758750,-40.061250
0.588235,1.000000,146.703750,-43.073750,147.198750,-43.061250
0.886525,1.000000,146.703750,-43.073750,147.868750,-43.048750
0.954023,1.000000,146.703750,-43.073750,147.918750,-43.023750
0.982301,1.000000,146.703750,-43.073750,147.343750,-42.923750
0.958763,1.000000,146.703750,-43.073750,147.853750,-42.908750
0.827586,1.000000,146.703750,-43.073750,146.551250,-42.898750
0.964602,1.000000,146.703750,-43.073750,147.231250,-42.898750
1.000000,1.000000,146.703750,-43.073750,147.418750,-42.886250
0.979381,1.000000,146.703750,-43.073750,147.408750,-42.871250
0.858824,1.000000,146.703750,-43.073750,147.178750,-42.846250
1.000000,1.000000,146.703750,-43.073750,147.413750,-42.846250
0.956989,1.000000,146.703750,-43.073750,147.403750,-42.836250
0.922078,1.000000,146.703750,-43.073750,147.181250,-42.826250
0.973333,1.000000,146.703750,-43.073750,147.326250,-42.826250
0.900000,1.000000,146.703750,-43.073750,147.178750,-42.821250
0.977011,1.000000,146.703750,-43.073750,147.161250,-42.818750
0.967213,1.000000,146.703750,-43.073750,147.681250,-42.798750
0.761905,1.000000,146.703750,-43.073750,145.968750,-42.781250
0.703704,1.000000,146.703750,-43.073750,146.631250,-42.778750
0.969697,1.000000,146.703750,-43.073750,147.286250,-42.761250
0.940299,1.000000,146.703750,-43.073750,147.018750,-42.756250
0.975610,1.000000,146.703750,-43.073750,147.471250,-42.733750
0.925234,1.000000,146.703750,-43.073750,147.081250,-42.716250
0.980769,1.000000,146.703750,-43.073750,147.743750,-42.708750
0.950820,1.000000,146.703750,-43.073750,147.738750,-42.706250
0.983607,1.000000,146.703750,-43.073750,147.738750,-42.703750
0.965812,1.000000,146.703750,-43.073750,147.266250,-42.693750
0.975610,1.000000,146.703750,-43.073750,147.558750,-42.691250
0.929577,1.000000,146.703750,-43.073750,146.581250,-42.678750
0.985507,1.000000,146.703750,-43.073750,147.276250,-42.678750
0.858824,1.000000,146.703750,-43.073750,147.881250,-42.678750
0.975610,1.000000,146.703750,-43.073750,146.558750,-42.671250
0.816794,1.000000,146.703750,-43.073750,146.606250,-42.663750
0.868852,1.000000,146.703750,-43.073750,147.588750,-42.663750
0.980583,1.000000,146.703750,-43.073750,147.631250,-42.641250
0.982143,1.000000,146.703750,-43.073750,147.621250,-42.633750
0.968992,1.000000,146.703750,-43.073750,147.618750,-42.631250
0.983333,1.000000,146.703750,-43.073750,147.623750,-42.628750
1.000000,1.000000,146.703750,-43.073750,147.636250,-42.618750
1.000000,1.000000,146.703750,-43.073750,147.791250,-42.598750
0.969543,1.000000,146.703750,-43.073750,147.801250,-42.586250
0.942308,1.000000,146.703750,-43.073750,147.828750,-42.583750
0.980952,1.000000,146.703750,-43.073750,147.411250,-42.578750
0.972028,1.000000,146.703750,-43.073750,147.828750,-42.561250
0.931818,1.000000,146.703750,-43.073750,146.308750,-42.556250
0.940000,1.000000,146.703750,-43.073750,147.868750,-42.551250
0.816667,1.000000,146.703750,-43.073750,145.481250,-42.548750
